,url,caption
4558,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-047.jpg,a black and white photo of a person with a painting on it
4559,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-447.jpg,a black and white photo of a man holding an umbrella
4560,http://data.ukiyo-e.org/honolulu/images/5258.jpg,a group of people walking in front of a building
4561,http://data.ukiyo-e.org/honolulu/images/4521.jpg,a group of people that are playing frisbee
4562,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-082.jpg,a painting of a cat laying on a quilt
4563,http://data.ukiyo-e.org/honolulu/images/8299.jpg,a painting of a painting on the side of a wall
4564,http://data.ukiyo-e.org/honolulu/images/2952.jpg,a group of people standing next to a large building
4565,http://data.ukiyo-e.org/honolulu/images/5442.jpg,a group of people sitting on top of a boat
4566,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6217.jpg,a wall with a painting on it
4567,http://data.ukiyo-e.org/honolulu/images/5624.jpg,a group of people standing next to each other
4568,http://data.ukiyo-e.org/honolulu/images/4769.jpg,a painting of a building with a mural on the wall
4569,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5313c.jpg,a wall with a painting of a painting on it
4570,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000519/w0000001/w0000008.jpg,a painting of a painting of a bird on a wall
4571,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3599.jpg,a black and white photo of a tall building
4572,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000048.jpg,a painting of a painting of a painting on a wall
4573,https://data.ukiyo-e.org/bm/images/AN00241461_001_l.jpg,a picture of a boat on the ground
4574,http://data.ukiyo-e.org/honolulu/images/3047.jpg,a painting of a woman standing next to a painting
4575,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-305.jpg,a black and white photo of a beach
4576,https://data.ukiyo-e.org/bm/images/AN00601094_001_l.jpg,a black and white picture of a black wall with a white background
4577,http://data.ukiyo-e.org/honolulu/images/3832.jpg,a painting of a woman and a horse on a beach
4578,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-053.jpg,a painting of a painting on a wall
4579,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/sakSP/sakSP03/sakSP03-0015.jpg,a close up of a wall with graffiti on it
4580,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0861.jpg,a painting of a painting on the wall of a building
4581,http://data.ukiyo-e.org/honolulu/images/2915.jpg,a collage of pictures that are on a wall
4582,http://data.ukiyo-e.org/honolulu/images/6026.jpg,a painting of a person holding a dog
4583,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0893.jpg,a wall with a painting and a painting on it
4584,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-056.jpg,a group of people walking across a snow covered field
4585,http://data.ukiyo-e.org/honolulu/images/6232.jpg,a painting of a painting of a man and a cow
4586,http://data.ukiyo-e.org/honolulu/images/5429.jpg,a black and white photo of a boat in the air
4587,http://data.ukiyo-e.org/honolulu/images/3955.jpg,a painting of a person on a beach with a bird
4588,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/sakSP/sakSP03/sakSP03-0052.jpg,a picture of some birds on a wall
4589,http://data.ukiyo-e.org/honolulu/images/6174.jpg,a picture of a group of people and horses
4590,http://data.ukiyo-e.org/honolulu/images/4567.jpg,a group of people standing in front of a large green elephant
4591,http://data.ukiyo-e.org/honolulu/images/2892.jpg,a collage of photos showing a woman in a dress
4592,http://data.ukiyo-e.org/honolulu/images/6828.jpg,a painting of a mural on a wall
4593,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000439/w0000000/w0000011.jpg,a picture of a cat on the wall
4594,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-250.jpg,a black and white photo of a person holding a skateboard
4595,http://data.ukiyo-e.org/honolulu/images/6116.jpg,a painting of a dog walking next to a river
4596,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-425.jpg,a black and white photo of people walking with cows
4597,http://data.ukiyo-e.org/honolulu/images/6058.jpg,a view of a desert with a sky background
4598,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6105.jpg,a painting of a painting on a wall
4599,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0962.jpg,a building that has a kite in it
4600,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3600.jpg,a black and white photo of a building
4601,http://data.ukiyo-e.org/honolulu/images/8084.jpg,a picture of a building with graffiti on it
4602,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000436/w0000000/w0000002.jpg,a picture of a mural on the side of a building
4603,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000001/w0000010.jpg,a painting of a painting of a group of people
4604,http://data.ukiyo-e.org/honolulu/images/4195.jpg,a group of people standing in front of a building
4605,http://data.ukiyo-e.org/honolulu/images/2910.jpg,a picture of a group of birds flying in the air
4606,http://data.ukiyo-e.org/honolulu/images/6940.jpg,a picture of a woman in a dress
4607,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0993.jpg,a bunch of kites that are on a wall
4608,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000525/w0000007/w0000002.jpg,a window with a painting of a bird on it
4609,https://data.ukiyo-e.org/bm/images/AN00611581_001_l.jpg,a picture of a picture on a wall
4610,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0882.jpg,a painting of a man and a woman holding a kite
4611,http://data.ukiyo-e.org/honolulu/images/4981.jpg,a bunch of boats that are in the water
4612,https://data.ukiyo-e.org/bm/images/AN00535819_001_l.jpg,a painting of a building with a mural on the wall
4613,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000040.jpg,a painting of a painting on the wall of a painting
4614,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-074.jpg,a black and white photo of a group of people and a cow
4615,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0892.jpg,a picture of a white wall with flowers
4616,http://data.ukiyo-e.org/honolulu/images/4537.jpg,a picture of a building with a mural on the wall
4617,http://data.ukiyo-e.org/honolulu/images/5562.jpg,a group of people standing in front of a building
4618,http://data.ukiyo-e.org/honolulu/images/4009.jpg,a group of people standing next to each other
4619,http://data.ukiyo-e.org/honolulu/images/7580.jpg,a picture of a zebra that is on a wall
4620,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-433.jpg,a black and white photo of a fence and a fence
4621,http://data.ukiyo-e.org/honolulu/images/3860.jpg,a group of people sitting on top of a large pool
4622,http://data.ukiyo-e.org/honolulu/images/5035.jpg,a group of people sitting on top of a swimming pool
4623,http://data.ukiyo-e.org/honolulu/images/7564.jpg,a black and white photo of a man on a wall
4624,http://data.ukiyo-e.org/honolulu/images/7966.jpg,a wall with a painting of a painting on it
4625,http://data.ukiyo-e.org/honolulu/images/4031.jpg,a painting of a man and a painting on a wall
4626,http://data.ukiyo-e.org/honolulu/images/7139.jpg,a picture of a kite in the sky
4627,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5770.jpg,a wall with a painting on it
4628,http://data.ukiyo-e.org/honolulu/images/5041.jpg,a person standing in front of a large boat
4629,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000507/w0000000/w0000007.jpg,a painting of a painting on a wall of a building
4630,http://data.ukiyo-e.org/honolulu/images/4025.jpg,a group of people standing in front of a building
4631,http://data.ukiyo-e.org/honolulu/images/3848.jpg,a group of people walking with horses in a park
4632,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-256.jpg,a black and white photo of a person holding a bag
4633,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2425.jpg,a painting on a wall with a mural on it
4634,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000505/w0000000/w0000005.jpg,a wall with a picture of a painting on it
4635,http://data.ukiyo-e.org/honolulu/images/6944.jpg,a painting of a man standing next to a mural
4636,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1101.jpg,a painting of a person on a horse in a building
4637,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1210.jpg,a painting of a man on a wall with a painting on it
4638,http://data.ukiyo-e.org/honolulu/images/4574.jpg,a group of people standing next to a body of water
4639,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6180.jpg,a wall with a picture of a man on it
4640,http://data.ukiyo-e.org/honolulu/images/5135.jpg,a painting of a man sitting on a painting on a wall
4641,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0171/Z0171-288.jpg,an old black and white photo of a city
4642,http://data.ukiyo-e.org/honolulu/images/3116.jpg,a room that has a lot of people on it
4643,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000424/w0000000/w0000009.jpg,a bunch of kites flying in the air
4644,http://data.ukiyo-e.org/honolulu/images/4559.jpg,a painting of a man and a dog on the beach
4645,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000205/w0000000/w0000005.jpg,a painting of a painting on the wall of a building
4646,http://data.ukiyo-e.org/honolulu/images/7012.jpg,a group of people that are standing on a wall
4647,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000053.jpg,a building with a painting on the side of it
4648,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000065.jpg,a picture of a woman sitting on a wall
4649,https://data.ukiyo-e.org/bm/images/AN00326938_001_l.jpg,a group of people standing under an umbrella
4650,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0163/Z0163-306.jpg,a black and white picture of a picture of a picture of a woman
4651,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-507.jpg,a black and white photo of a man and a horse
4652,http://data.ukiyo-e.org/honolulu/images/3520.jpg,a group of people standing outside of a building
4653,http://data.ukiyo-e.org/honolulu/images/6104.jpg,a picture of a group of people playing a game
4654,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1716.jpg,a painting of a woman sitting on top of a wall
4655,http://data.ukiyo-e.org/honolulu/images/6389.jpg,a group of people standing on top of a beach
4656,http://data.ukiyo-e.org/honolulu/images/4209.jpg,a painting of a bird with a bird on it
4657,http://data.ukiyo-e.org/honolulu/images/5920.jpg,a large group of people on a street
4658,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/SISJAC/Cortazzi/Prints/CortazziU47.jpg,a painting of a painting on the wall of a wall
4659,http://data.ukiyo-e.org/honolulu/images/5779.jpg,a group of people sitting on top of a sandy beach
4660,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0943.jpg,a picture of a woman with a red umbrella
4661,http://data.ukiyo-e.org/honolulu/images/4040.jpg,a group of boats that are sitting in the water
4662,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000651/w0000000/w0000006.jpg,a picture of a man and a child
4663,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000276/w0000000/w0000001.jpg,a painting of a painting on a wall
4664,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3272.jpg,a building with a mural on the side of it
4665,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-079.jpg,a black and white photo of a <unk>
4666,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3263.jpg,a painting of a painting on the wall of a building
4667,http://data.ukiyo-e.org/honolulu/images/8013.jpg,a picture of a painting on a wall
4668,http://data.ukiyo-e.org/honolulu/images/5030.jpg,a large body of water with lots of boats
4669,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6108-02.jpg,a wall with a painting on the wall
4670,http://data.ukiyo-e.org/honolulu/images/4301.jpg,a couple of people sitting on top of a boat
4671,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000003/w0000009.jpg,a painting of a building with a building in the background
4672,http://data.ukiyo-e.org/honolulu/images/3882.jpg,a person riding a skate board in a park
4673,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1328.jpg,a painting of a painting on the wall of a building
4674,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-429.jpg,a black and white photo of people holding surfboards
4675,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000350/w0000000/w0000001.jpg,a painting of a painting on the wall of a building
4676,http://data.ukiyo-e.org/honolulu/images/4761.jpg,a painting of a painting of a person on a boat
4677,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000024.jpg,a painting of a painting on a wall
4678,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000047.jpg,a painting on a wall with a painting on it
4679,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000449/w0000000/w0000010.jpg,a large painting of a painting on a wall
4680,http://data.ukiyo-e.org/honolulu/images/4485.jpg,a group of people standing next to a wall
4681,http://data.ukiyo-e.org/honolulu/images/3629.jpg,a group of people walking on a beach
4682,http://data.ukiyo-e.org/honolulu/images/7337.jpg,a statue of a horse and a horse on a beach
4683,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-239.jpg,a black and white photo of people with a dog
4684,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000055.jpg,a painting of a painting on a wall
4685,http://data.ukiyo-e.org/honolulu/images/3905.jpg,a group of people standing on a beach
4686,http://data.ukiyo-e.org/honolulu/images/7975.jpg,a painting of a woman sitting in front of a building
4687,http://data.ukiyo-e.org/honolulu/images/3306.jpg,a pool of water with a lot of flowers on it
4688,http://data.ukiyo-e.org/honolulu/images/3996.jpg,a painting on a wall with a painting on it
4689,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2889.jpg,a painting of a woman and a woman
4690,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000007.jpg,a painting of a bird in a window of a building
4691,http://data.ukiyo-e.org/honolulu/images/6113.jpg,a painting of a man on a surfboard
4692,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4975.jpg,a wall with a bunch of colorful art on it
4693,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0166/Z0166-197.jpg,a black and white photo of a bench in front of a building
4694,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/SISJAC/Cortazzi/Prints/CortazziU40.jpg,a painting of a painting of a painting on a wall
4695,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-159.jpg,a black and white photo of a man on a wall
4696,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0949.jpg,a bunch of colorful umbrellas hanging from a wall
4697,http://data.ukiyo-e.org/honolulu/images/3174.jpg,a statue of a man sitting in front of a painting
4698,http://data.ukiyo-e.org/honolulu/images/4545.jpg,a group of people walking down a street with umbrellas
4699,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000003/w0000011.jpg,a building with a building in the background
4700,http://data.ukiyo-e.org/honolulu/images/5011.jpg,a view of a city with a large window
4701,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6262.jpg,a painting of a person holding a hat
4702,http://data.ukiyo-e.org/honolulu/images/6411.jpg,a picture of a painting of a <unk>
4703,http://data.ukiyo-e.org/honolulu/images/3773.jpg,a group of people that are standing in the snow
4704,http://data.ukiyo-e.org/honolulu/images/4288.jpg,a group of people standing next to a wall
4705,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2558.jpg,a group of people standing next to each other
4706,http://data.ukiyo-e.org/tnm/images/C0007248.jpg,a group of people standing next to a building
4707,http://data.ukiyo-e.org/honolulu/images/6360.jpg,a close up of a couple of yellow and yellow striped trains
4708,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000519/w0000001/w0000001.jpg,a picture of a painting of a bird on the wall
4709,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1217.jpg,a painting of a man and a woman on a table
4710,http://data.ukiyo-e.org/honolulu/images/3133.jpg,a view of a bridge over a river
4711,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1508.jpg,a painting of a woman holding a kite
4712,http://data.ukiyo-e.org/honolulu/images/3555.jpg,a couple of boats that are in the water
4713,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-511.jpg,a black and white photo of a snow covered mountain
4714,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2093.jpg,a painting of a person holding a skateboard
4715,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3091.jpg,a group of people standing in front of a building
4716,http://data.ukiyo-e.org/honolulu/images/7550.jpg,a black and white photo of a painting of a painting of a person
4717,http://data.ukiyo-e.org/honolulu/images/8072.jpg,a painting of a painting on a wall with a painting on it
4718,http://data.ukiyo-e.org/honolulu/images/3822.jpg,a painting of a man and a tree
4719,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000519/w0000001/w0000016.jpg,a painting of a painting on the wall of a mural
4720,http://data.ukiyo-e.org/honolulu/images/3931.jpg,a large building with lots of wooden chairs
4721,http://data.ukiyo-e.org/honolulu/images/7140.jpg,a painting of a painting of a man on a rock
4722,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000002/w0000014.jpg,a picture of a book on a table
4723,http://data.ukiyo-e.org/honolulu/images/5302.jpg,a large building with a building in the background
4724,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000194/w0000000/w0000010.jpg,a painting of a painting on a wall
4725,https://data.ukiyo-e.org/bm/images/AN00312164_001_l.jpg,a picture of a picture of a drawing of a drawing of a cat
4726,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi0998/Ebi0998_13.jpg,a painting of a man standing next to a mural
4727,https://data.ukiyo-e.org/bm/images/AN00583031_001_l.jpg,a green wall with a painting on it
4728,http://data.ukiyo-e.org/honolulu/images/5130.jpg,a group of people sitting in front of a large pool
4729,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-093.jpg,a black and white photo of a <unk>
4730,http://data.ukiyo-e.org/honolulu/images/3278.jpg,a painting of a painting on the wall of a painting
4731,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-090.jpg,a black and white photo of a snow covered hill
4732,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000023.jpg,a large painting of a painting on a wall
4733,https://data.ukiyo-e.org/bm/images/AN00143537_001_l.jpg,a black and white photo of a wall with graffiti on it
4734,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0164/Z0164-166.jpg,a black and white photo of a group of people
4735,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000004/w0000008.jpg,a painting of a man standing next to a painting
4736,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-292.jpg,a black and white photo of a group of people
4737,http://data.ukiyo-e.org/honolulu/images/4041.jpg,a group of people that are standing in the sand
4738,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi1263.3.jpg,a painting of a clock on the wall of a building
4739,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2868.jpg,a painting of a person on a <unk>
4740,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000015.jpg,a painting of a painting on a painting on a wall
4741,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0163/Z0163-226.jpg,a black and white photo of a group of people
4742,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000507/w0000000/w0000011.jpg,there are many pictures on the wall of a building
4743,http://data.ukiyo-e.org/honolulu/images/5992.jpg,a blue and white painting on a blue and white cake
4744,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1545.jpg,a blue and white umbrella on a wall
4745,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000001/w0000058.jpg,a wall with a bunch of writing on it
4746,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000017.jpg,a wall with a picture of a bird on it
4747,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000007.jpg,a painting of a painting on the wall
4748,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/maiduru/nishikie/mai01k27.jpg,a painting of a painting on the wall of a building
4749,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000614/w0000000/w0000006.jpg,a painting of a painting on the side of a wall
4750,http://data.ukiyo-e.org/honolulu/images/5410.jpg,a bunch of boats that are in the water
4751,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-094.jpg,a black and white photo of people holding umbrellas
4752,http://data.ukiyo-e.org/honolulu/images/6096.jpg,a close up of a boat on a beach
4753,http://data.ukiyo-e.org/honolulu/images/3846.jpg,a group of people standing under an umbrella
4754,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000001/w0000006.jpg,a painting of a painting on a wall with a picture of a person on it
4755,http://data.ukiyo-e.org/honolulu/images/6312.jpg,a black and white photo of a person on a bed
4756,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2866.jpg,a painting of a woman on a colorful wall
4757,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000019.jpg,a painting of a picture of a man and a painting
4758,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2576.jpg,a view of a mountain with a mountain in the background
4759,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3874.jpg,a painting of a person holding a kite
4760,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3683.jpg,a painting of a picture of a person on a wall
4761,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0531.jpg,a painting of a man and a woman in a costume
4762,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000029.jpg,a wall with a painting on the wall
4763,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0166/Z0166-456.jpg,a black and white photo of a boat in the ocean
4764,http://data.ukiyo-e.org/honolulu/images/5781.jpg,a boat that is sitting in the water
4765,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi0998/Ebi0998_07.jpg,a colorful painting on a wall with a mural on it
4766,http://data.ukiyo-e.org/honolulu/images/5572.jpg,a group of people walking on a beach
4767,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000004/w0000005.jpg,a painting of a woman holding a <unk>
4768,https://data.ukiyo-e.org/bm/images/AN00184643_001_l.jpg,a black and white photo of a painting of a painting
4769,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000116/w0000000/w0000007.jpg,a painting of a man and a woman on a wall
4770,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-163.jpg,a black and white photo of a group of birds
4771,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2919.jpg,a wall with a painting of a woman on it
4772,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6141.jpg,a wall with a mural on it
4773,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-518.jpg,a couple of birds that are standing in the sand
